ID,Phylum,Class,Order,Family,Genus,Species,Similarity,Status,Flags
>otu2308,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2309,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2310,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2311,Arthropoda,Insecta,Diptera,,,,86.21,Private,2
>otu2312,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2313,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2314,Rotifera,Bdelloidea,Adinetida,Adinetidae,,,91.98,Published,2
>otu2315,Chordata,Mammalia,,,,,80,Published,2
>otu2316,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2317,Arthropoda,Insecta,Diptera,,,,88.46,Published,2
>otu2318,Chordata,Mammalia,Eulipotyphla,Soricidae,Crocidura,russula,99.43,Private,       
>otu2319,Heterokontophyta,Oomycota,Pythiales,,,,85,Published,       
>otu2320,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2321,Arthropoda,Malacostraca,Decapoda,Callichiridae,,,91.11,Published,2
>otu2322,Rhodophyta,Florideophyceae,Ceramiales,,,,85.19,Private,    3 4
>otu2323,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2324,Annelida,Clitellata,Crassiclitellata,Lumbricidae,,,94,Published,       
>otu2325,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2326,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2327,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2329,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2330,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2331,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2332,Arthropoda,Arachnida,Araneae,,,,86.42,Published,2
>otu2333,Arthropoda,Copepoda,,,,,81.48,Published,2
>otu2334,Arthropoda,Insecta,Hemiptera,,,,89.66,Private,  2 3 4
>otu2335,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2336,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2338,Arthropoda,Arachnida,Araneae,Zoropsidae,Zoropsis,spinimana,100,Published,       
>otu2339,Arthropoda,Arachnida,Araneae,,,,85.9,Published,  2   4
>otu2340,Arthropoda,Insecta,Lepidoptera,Erebidae,Miltochrista,miniata,100,Private,       
>otu2341,Mollusca,Bivalvia,,,,,82.14,Published,2
>otu2342,Rotifera,Bdelloidea,,Philodinidae,Philodina,,95.04,Published,       
>otu2343,Arthropoda,Insecta,,,,,81.48,Published,2
>otu2344,Arthropoda,Copepoda,,,,,80.25,Published,2
>otu2345,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu2346,Arthropoda,Insecta,,,,,82.05,Published,2
>otu2347,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2348,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2349,Arthropoda,Insecta,,,,,82.05,Published,2
>otu2350,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2351,Proteobacteria,Alphaproteobacteria,,,,,68.79,Published,2
>otu2352,Arthropoda,Insecta,,,,,82.72,Published,2
>otu2353,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2354,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2355,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2357,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2358,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2359,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2360,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2362,Rotifera,Bdelloidea,Philodinida,Habrotrochidae,,,93.62,Published,       
>otu2363,Nematoda,Enoplea,Ascaridida,,,,88.89,Published,2
>otu2364,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2365,Arthropoda,Insecta,Diptera,,,,88,Published,       
>otu2366,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2368,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,,,94.25,Private,  2 3  
>otu2369,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2370,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2371,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2372,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2373,Rhodophyta,Florideophyceae,,,,,84.44,Published,2
>otu2374,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2375,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2376,Arthropoda,Malacostraca,Decapoda,,,,85.19,Published,2
>otu2377,Arthropoda,Insecta,Diptera,Cecidomyiidae,,,100,Private,3
>otu2378,Heterokontophyta,Oomycota,,,,,79.66,Published,2
>otu2379,Arthropoda,Insecta,,,,,80,Published,1 2    
>otu2380,Ochrophyta,Phaeophyceae,Dictyotales,,,,85.71,Private,    3 4
>otu2381,Arthropoda,Collembola,Symphypleona,Katiannidae,Sminthurinus,elegans,100,Private,       
>otu2382,Arthropoda,Insecta,Diptera,Hybotidae,Hybos,,100,Private,3
>otu2383,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2384,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,,,94.35,Private,  2 3  
>otu2385,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2386,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2389,Arthropoda,Branchiopoda,Anomopoda,,,,85.33,Published,4
>otu2390,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2391,Arthropoda,Insecta,Hemiptera,Aphididae,Schizaphis,graminum,100,Published,       
>otu2393,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2394,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2395,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2396,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,,,90.12,Published,       
>otu2397,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2398,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2399,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2400,Arthropoda,Insecta,Diptera,Pipunculidae,,,91.03,Private,  2 3 4
>otu2401,Arthropoda,Arachnida,Araneae,,,,87.1,Published,2
>otu2402,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2403,Heterokontophyta,Oomycota,Pythiales,Pythiaceae,Phytophthora,agathidicida,98.31,Published,2
>otu2404,Heterokontophyta,Oomycota,Pythiales,Pythiaceae,Pythium,carolinianum,98.87,Published,2
>otu2405,Annelida,Clitellata,Crassiclitellata,Lumbricidae,,,94,Published,       
>otu2406,Rhodophyta,Florideophyceae,,,,,77.65,Published,2
>otu2407,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2408,Porifera,Demospongiae,,,,,79.76,Published,       
>otu2409,Arthropoda,Insecta,Diptera,,,,85.19,Published,2
>otu2410,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2411,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2413,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2415,Proteobacteria,Alphaproteobacteria,,,,,84.21,Published,       
>otu2416,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2418,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2419,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2420,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2421,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2422,Rhodophyta,Florideophyceae,,,,,78.74,Early-Release,  2 3  
>otu2423,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu2424,Arthropoda,Insecta,,,,,78.67,Private,  2 3  
>otu2425,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2427,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2428,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2429,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2430,Nematoda,Chromadorea,Rhabditida,,,,86.44,Private,  2 3  
>otu2432,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2433,Arthropoda,Insecta,Diptera,Chironomidae,Eukiefferiella,claripennis,100,Published,1
>otu2434,Brachiopoda,Rhynchonellata,,,,,74.67,Published,2
>otu2435,Arthropoda,Copepoda,,,,,81.33,Published,2
>otu2437,Arthropoda,Arachnida,Araneae,,,,86.42,Published,       
>otu2438,Arthropoda,Insecta,Hymenoptera,Braconidae,,,93.51,Private,2
>otu2439,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2440,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2442,Arthropoda,Insecta,Diptera,Culicidae,,,91.36,Published,2
>otu2444,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2445,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2446,Arthropoda,Arachnida,,,,,83.95,Published,2
>otu2447,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2448,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2450,Arthropoda,Insecta,Coleoptera,,,,85.63,Private,    3 4
>otu2451,Arthropoda,Insecta,Lepidoptera,,,,87.5,Private,    3 4
>otu2452,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2453,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2454,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2455,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2456,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2457,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2458,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2461,Arthropoda,Arachnida,,,,,80,Published,2
>otu2462,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2463,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2464,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2465,Arthropoda,Copepoda,,,,,83.95,Published,2
>otu2466,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2467,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2469,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2470,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2471,Arthropoda,Arachnida,Araneae,Theridiidae,Cryptachaea,blattea,100,Published,1
>otu2472,Arthropoda,Malacostraca,,,,,82.72,Published,2
>otu2473,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2474,Arthropoda,Insecta,,,,,82.5,Private,3
>otu2475,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2476,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2477,Rotifera,Bdelloidea,,Philodinidae,Macrotrachela,quadricornifera,98.83,Published,       
>otu2478,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,,,94.35,Private,  2 3  
>otu2479,Proteobacteria,Alphaproteobacteria,,,,,75.44,Published,       
>otu2480,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2481,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2482,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu2483,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2484,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2485,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2486,Mollusca,Bivalvia,Unionida,,,,86.02,Published,2
>otu2487,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2488,Arthropoda,Arachnida,,,,,84.62,Private,  2 3  
>otu2489,Chordata,Actinopterygii,,,,,79.01,Private,  2 3  
>otu2490,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2491,Arthropoda,Arachnida,Araneae,,,,86.42,Published,       
>otu2492,Nematoda,Chromadorea,Rhabditida,Ascarididae,,,92.09,Published,2
>otu2493,Arthropoda,Insecta,,,,,80.77,Published,2
>otu2494,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2495,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2497,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,93.33,Published,2
>otu2498,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2499,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2500,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2501,Arthropoda,Insecta,Diptera,,,,87.01,Private,2
>otu2502,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2503,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2504,Proteobacteria,Alphaproteobacteria,,,,,79.1,Published,       
>otu2505,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2506,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2507,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2509,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2511,Arthropoda,Arachnida,Mesostigmata,,,,85.9,Published,2
>otu2512,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2513,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2514,Chordata,Mammalia,Primates,,,,89.1,Private,       
>otu2515,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2516,Heterokontophyta,Oomycota,,,,,83.33,Published,2
>otu2518,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2519,Arthropoda,Copepoda,Harpacticoida,,,,85.19,Published,       
>otu2520,Chordata,Actinopterygii,,,,,78.67,Private,  2 3  
>otu2521,Chordata,Actinopterygii,,,,,70.51,Published,2
>otu2522,Arthropoda,Insecta,,,,,84.62,Published,2
>otu2523,Arthropoda,Malacostraca,Isopoda,Porcellionidae,,,92.52,Published,2
>otu2524,Arthropoda,Arachnida,,,,,81.33,Private,  2 3  
>otu2525,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,85.71,Published,4
>otu2526,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2527,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2528,Rotifera,Bdelloidea,,Philodinidae,,,94.93,Published,2
>otu2530,Arthropoda,Insecta,Hemiptera,,,,91.36,Private,  2 3 4
>otu2531,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2532,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2533,Arthropoda,Malacostraca,Isopoda,Armadillidiidae,,,94.35,Private,  2 3  
>otu2534,Mollusca,Gastropoda,,,,,80,Private,  2 3  
>otu2535,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2536,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2537,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2538,Arthropoda,Insecta,,,,,50,Private,1 2    
>otu2539,Rhodophyta,Florideophyceae,Gelidiales,,,,85.71,Published,2
>otu2540,Platyhelminthes,Rhabditophora,,,,,78.16,Private,2
>otu2542,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2544,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2545,Arthropoda,Malacostraca,,,,,82.05,Private,  2 3  
>otu2546,Chordata,Amphibia,Caudata,Salamandridae,Salamandra,salamandra,100,Private,       
>otu2547,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2548,Arthropoda,Insecta,Diptera,,,,85,Published,1 2    
>otu2550,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2551,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2552,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2553,Arthropoda,Insecta,,,,,80.25,Private,  2 3  
>otu2554,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2556,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2557,Porifera,Demospongiae,,,,,82.67,Published,2
>otu2558,Rhodophyta,Florideophyceae,Gigartinales,,,,85.56,Published,4
>otu2559,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2560,Arthropoda,Copepoda,Harpacticoida,,,,85.71,Published,2
>otu2561,Rhodophyta,Florideophyceae,Gigartinales,,,,85.19,Published,4
>otu2562,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2563,Echinodermata,Holothuroidea,,,,,81.48,Private,  2 3  
>otu2564,Rhodophyta,Florideophyceae,Ceramiales,,,,85.71,Early-Release,    3 4
>otu2565,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2566,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2568,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2569,Arthropoda,Insecta,Diptera,,,,85.9,Private,  2 3  
>otu2570,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2571,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2572,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2573,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2574,Mollusca,Gastropoda,Stylommatophora,Agriolimacidae,,,90.48,Published,       
>otu2575,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2576,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2577,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2578,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2579,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2580,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2582,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2583,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2584,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2585,Chordata,Actinopterygii,,,,,81.11,Early-Release,2
>otu2586,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2587,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2588,Proteobacteria,Alphaproteobacteria,,,,,70.37,Published,2
>otu2589,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2590,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2591,Mollusca,Polyplacophora,Chitonida,,,,85.9,Published,2
>otu2592,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2593,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2594,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2595,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2596,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2597,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2598,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2599,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2600,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2601,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2602,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2603,Heterokontophyta,Oomycota,,,,,79.67,Published,2
>otu2604,Rhodophyta,Florideophyceae,Corallinales,,,,85.9,Published,       
>otu2605,Arthropoda,Arachnida,Trombidiformes,Tetranychidae,,,93.68,Private,1
>otu2607,Arthropoda,Insecta,Lepidoptera,Erebidae,Diaphora,mendica,100,Private,       
>otu2608,Heterokontophyta,Oomycota,Peronosporales,Peronosporaceae,Peronospora,,95.12,Private,3
>otu2609,Proteobacteria,Alphaproteobacteria,,,,,78.74,Published,       
>otu2610,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2612,Arthropoda,Insecta,,,,,84,Published,2
>otu2614,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2615,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2616,Rhodophyta,Florideophyceae,Ceramiales,,,,85.19,Early-Release,    3 4
>otu2617,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2618,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2619,Arthropoda,Insecta,Diptera,,,,85.33,Published,2
>otu2620,Heterokontophyta,Oomycota,Pythiales,,,,85.06,Published,4
>otu2621,Nematoda,Enoplea,Dorylaimida,,,,85.45,Published,  2   4
>otu2622,Arthropoda,Insecta,Diptera,,,,85.19,Private,    3 4
>otu2624,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2625,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2626,Mollusca,Gastropoda,,,,,80,Private,  2 3  
>otu2627,Proteobacteria,Alphaproteobacteria,,,,,81.29,Published,       
>otu2628,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2629,Arthropoda,Insecta,Psocodea,Ectopsocidae,Ectopsocus,briggsi,100,Private,3
>otu2630,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2631,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2633,Basidiomycota,Exobasidiomycetes,Microstromatales,,,,93.33,Private,3
>otu2634,Arthropoda,Insecta,Hemiptera,Aphididae,Dysaphis,plantaginea,99.44,Private,2
>otu2635,Rhodophyta,Florideophyceae,Ceramiales,,,,86.9,Early-Release,    3 4
>otu2636,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2637,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2638,No Match,No Match,No Match,No Match,No Match,No Match,,,
>otu2639,Zygomycota,,,,,,97.18,Private,3
>otu2640,Arthropoda,Malacostraca,,,,,83.33,Published,2
>otu2641,No Match,No Match,No Match,No Match,No Match,No Match,,,
